ID;Text;Label
D1-21652;Iceland is primarily composed of volcanic rock and is made up of a series of mountain ranges that are part of a larger geological structure known as the Mid-Atlantic Ridge. This ridge is formed by plate tectonics, where two continental plates are moving apart from each other, resulting in volcanic activity and the creation of new oceanic crust.;Meta
D1-21653;Anaerobic organisms do not require oxygen for growth and will die if exposed to it. These organisms use alternative metabolic pathways that do not involve the process of cellular respiration, which requires oxygen. Anaerobes can be found in environments where oxygen is scarce or absent, such as deep-sea vents or soil.;Meta
D1-21654;Lymphoid organs, also known as lymph nodes, are specialized structures that filter the lymph by percolation through a maze of connective tissue filled with white blood cells. This process helps to remove pathogens and other foreign substances from the body's tissues. Lymph nodes can be found throughout the body and play an essential role in the immune system.;Meta
D1-21655;The meninges are a protective layer that surrounds the central nervous system, including the brain and spinal cord. They serve as a barrier to prevent pathogens from entering the brain and spinal cord, protecting them from changes in pH levels. The meninges also help to cushion the CNS during injury or impact.;Meta
D1-21656;Active transport is a type of membrane transport that uses energy to move a substance across it against its concentration gradient. This process involves the movement of molecules from an area of low concentration to an area of high concentration, often requiring the use of ATP or other energy sources. Active transport is essential for maintaining cellular homeostasis and regulating the balance of substances within cells.;Meta
D1-21657;Adolescence is typically considered a period of physical peak development in humans, during which growth rates are at their fastest and muscles are at their strongest. During this stage, hormones such as testosterone and estrogen play key roles in regulating growth and development. However, adolescence also marks the beginning of puberty, which can bring significant changes to an individual's physical appearance and abilities.;Meta
D1-21658;The stroma is a region between the chloroplast membrane and the grana known as the thylakoid space. It is where light-dependent reactions occur during photosynthesis, converting light energy into chemical energy in the form of ATP and NADPH. The stroma contains enzymes that facilitate the breakdown of CO2 and H2O to produce glucose.;Meta
D1-21659;A theory can emerge from repeatedly confirmed hypotheses. A hypothesis is a statement that proposes an explanation for a phenomenon, while a theory provides a more comprehensive framework that explains a wide range of related phenomena. When multiple hypotheses are consistently supported by evidence, they can contribute to the development of a theory.;Meta
D1-21660;Waste enters the large intestine from the small intestine through the ileocecal valve. The large intestine, also known as the colon, is responsible for absorbing water and electrolytes from waste material, while the remaining solid matter becomes feces. This process helps to maintain proper fluid balance in the body.;Meta
D1-21661;The main source of energy for your body comes from the food you consume, specifically carbohydrates, proteins, and fats. These macronutrients are broken down into simpler compounds during digestion and then converted into ATP through cellular respiration. This process provides the necessary energy for various bodily functions, including movement, growth, and maintenance.;Meta
D1-21662;In deep water, particles of water move in a spiral motion due to the Earth's rotation and the Coriolis effect. This phenomenon is known as Ekman transport or the Ekman spiral. As wind or other forces push against the surface, they create a rotating current that spreads outward from the center.;Meta
D1-21663;The study of heat engines is known as thermodynamics. It examines how energy is converted between different forms, particularly heat and work, in order to understand the behavior of systems at various temperature levels. Thermodynamics has numerous practical applications in fields such as mechanical engineering, power generation, and refrigeration.;Meta
D1-21664;In eyeglasses for nearsighted people, the lenses are thinnest in the center and concave-shaped. This is because the lens material is thinner at the center to reduce the amount of focal length needed. Nearsightedness occurs when light from distant objects enters the eye too shallowly, causing it to focus before reaching the retina. Concave lenses spread out light rays, allowing for sharper vision at a distance.;Meta
D1-21665;Most atoms are composed of three main particles: protons, neutrons, and electrons. Protons and neutrons reside in the nucleus at the center of the atom, while electrons orbit around the outside. The number of protons determines the element's identity, and the overall structure of an atom is determined by the balance between protons, neutrons, and electrons.;Meta
D1-21666;The reaction of nonmetal oxides with water in the atmosphere produces acid rain. Nonmetal oxides, such as sulfur dioxide and nitrogen oxide, can dissolve in water to form acids like sulfuric acid and nitric acid. This occurs when these compounds are released into the atmosphere through industrial processes or natural events like volcanic eruptions.;Meta
D1-21667;The top of the saturated rock layer is called the water table. The water table is the upper surface of a body of saturated ground where all pores are filled with water. Below this point, the groundwater is confined to aquifers and does not flow freely towards the surface. As you move above the water table, the soil becomes increasingly dry.;Meta
D1-21668;The field that studies how to tailor medical treatments to our genetic profiles is called personalized medicine or pharmacogenomics. It aims to understand how an individual's unique genetic makeup affects their response to medications and diseases. This knowledge enables healthcare professionals to select targeted therapies for optimal treatment outcomes.;Meta
D1-21669;A material's property of being able to be molded into thin sheets is known as malleability. Malleable materials, such as metals or plastic sheets, can be shaped by hammering, rolling, or other mechanical processes without breaking. This makes them useful in various applications like manufacturing, construction, and packaging.;Meta
D1-21670;Heat transfer by a current is called convection. Convection involves the movement of heated particles or fluids from one location to another due to differences in temperature and density. In gases, this process often relies on air currents generated by heating or cooling. For liquids, convection is driven by buoyancy forces caused by variations in density.;Meta
D1-21671;The multifidus muscle helps extend and laterally flex the spine. It runs from the transverse processes of adjacent vertebrae to insert at the spinous process of a more caudal vertebra. By contracting, this muscle stabilizes and adjusts spinal segments during movement, supporting posture and preventing injuries.;Meta
D1-21672;Slow-twitch fibers contain myoglobin pigment. Myoglobin is a protein that stores oxygen within the muscle cells for extended periods, making it essential for low-intensity activities requiring sustained contractions over long durations. The presence of this pigment helps slow-twitch fibers conserve energy during prolonged exercise.;Meta
D1-21673;Clathrin, copi, and copii are types of vesicles formed by proteins to facilitate cellular transport and endocytosis. Clathrin-coated vesicles help internalize molecules from the cell surface for processing or secretion. Copi and copii, which form flat or cylindrical structures respectively, participate in sorting and packaging cargo during the early secretory pathway.;Meta
D1-21674;Alkaline earth metals share properties due to having two valence electrons. These elements all belong to Group II of the periodic table and exhibit similar chemical behavior, such as easily losing their outermost electrons to form ions with a +2 charge. This characteristic makes them relatively reactive compared to other elements.;Meta
D1-21675;Joints are locations where bones come together. Joints can be classified into various types based on structure and function, including ball-and-socket joints (e.g., hip or shoulder), hinge joints (e.g., elbow or knee), or gliding planes (e.g., wrists). Proper joint mobility allows for flexibility and range of motion in the body.;Meta
D1-21676;Lower exposure levels to radiation over a longer period is called background or chronic radiation. This type of radiation typically arises from natural sources, such as cosmic rays or radon decay in buildings, rather than intentional human-made sources. The cumulative effect of prolonged low-dose exposure can be significant and poses health risks.;Meta
D1-21677;The leading cause of acid rain resulting from sulfur dioxide emissions is respiratory disease. Sulfur dioxide reacts with atmospheric oxygen and water to form sulfuric acid aerosols that then mix with precipitation or dry deposition, causing damage to vegetation, aquatic life, and human health. Respiratory issues are exacerbated in individuals exposed to high levels of sulfur dioxide.;Meta
D1-21678;The study of atomic/subatomic motion is known as quantum mechanics. This branch of physics seeks to describe the behavior of particles at these scales using probabilistic mathematical models. Quantum mechanics explains phenomena such as wave-particle duality, uncertainty principle, and spin, which underlie modern electronics and other technological advancements.;Meta
D1-21679;The moon's orbit around Earth is a result of the gravitational interaction between the two bodies. The moon is in a state known as synchronous rotation, where it rotates on its axis at the same rate as its orbital period around Earth. This means that the moon always shows the same face to Earth. The reason for this is due to the tidal interactions between Earth and the moon, which caused the moon's rotation to slow down over time until it became synchronized with its orbit.;Meta
D1-21680;A region in a body of water where little or no plant life can be found due to low oxygen levels is known as an algal-free zone. These areas often occur near waste discharge pipes, sewage outlets, or industrial facilities that release pollutants into the water. The lack of oxygen is usually caused by excessive nutrient runoff from agricultural activities or human settlements, which stimulates the growth of algae and depletes the dissolved oxygen in the water.;Meta
D1-21681;The majority of air pollution originates from fossil fuel combustion, primarily in the form of carbon dioxide and particulate matter. This includes emissions from vehicles, industrial processes, and power generation plants. Fossil fuels are burned to produce energy for transportation, heating, and electricity generation, releasing pollutants into the atmosphere.;Meta
D1-21682;When a species becomes geographically isolated due to natural events such as earthquakes or volcanic eruptions, genetic changes can occur over time, leading to the formation of new species. This process is known as speciation. As populations become reproductively isolated, they may adapt to their specific environments and develop distinct characteristics that prevent them from interbreeding with other populations.;Meta
D1-21683;Recycling items actually requires more energy than incineration in some cases, due to the extraction and processing of raw materials for recycling. This is often referred to as the 'recycling paradox.' However, this does not mean that recycling is always less efficient than incineration. Many types of waste can be recycled with lower energy inputs than initial production processes.;Meta
D1-21684;Nonmetals typically lack the ability to conduct electricity, also known as electrical conductivity. This is due to their electron configuration and the way they share or transfer electrons in chemical bonds. In nonmetals, electrons are tightly bound to individual atoms, making it difficult for them to move freely and carry electric current.;Meta
D1-21685;The energy content of foods is often expressed in units of kilocalories (kcal) or joules per gram. Kilocalories are a measure of the heat energy released when a substance is metabolized by the body, while joules are a unit of energy that can be applied to various forms of energy transfer.;Meta
D1-21686;The plasma membranes of cells specialized in absorption are folded into finger-like projections called microvilli. Microvilli increase the surface area available for nutrient uptake and facilitate efficient absorption of substances from the surrounding environment, such as digestion in the small intestine.;Meta
D1-21687;A closed loop through which a current can flow is referred to as an electric circuit. An electric circuit consists of a power source, conductors, resistors, and other components that direct the flow of electric current between different points. Electric circuits are essential for transmitting energy from a power source to various devices and systems.;Meta
D1-21688;Unsaturated hydrocarbons with at least one triple bond are known as alkyynes. Alkynes contain a specific type of chemical bond between carbon atoms, where two or more hydrogen atoms are replaced by a triple covalent bond. This results in unique structural and reactivity properties compared to other types of unsaturated hydrocarbons.;Meta
D1-21689;Lichens are composite organisms consisting of fungi and algae or cyanobacteria that live together in a symbiotic relationship. The fungus provides nutrients and structural support, while the photosynthetic partner contributes organic compounds through photosynthesis. This unique partnership allows lichens to thrive in environments with limited light and nutrient availability.;Meta
D1-21690;Muscle fascicles are groups of skeletal muscle fibers wrapped together by connective tissue called perimysium. These bundles of fibers work together to produce coordinated movements, allowing for efficient force generation and transmission to the skeleton.;Meta
D1-21691;Density is considered a bulk property because it does not depend on the amount of material present in the sample. Density is defined as mass per unit volume (kg/m^3), and its value remains constant regardless of sample size or shape, assuming uniform composition and temperature.;Meta
D1-21692;Registered dietitians are trained professionals who provide specific dietary recommendations to address particular health issues. They assess an individual's nutritional needs, develop personalized meal plans, and educate clients on how to make healthy lifestyle choices that promote optimal nutrition and well-being.;Meta
D1-21693;When the temperature of water is increased after being used in cooling, it is thermal pollution. Thermal pollution occurs when a significant amount of heat energy is discharged into a body of water, often as a byproduct of industrial or power generation processes. This can disrupt aquatic ecosystems, affect water quality, and impact local wildlife populations.;Meta
D1-21694;The prime meridian is an imaginary line that runs from the North Pole to the South Pole and passes through Greenwich, England. This line was established in 1884 by an international agreement to serve as a universal time standard. The prime meridian is used as a reference point for longitude and serves as the zero-degree meridian. It is also the location of the Royal Observatory in Greenwich, where the concept of modern timekeeping began.;Meta
D1-21695;Fusion occurs when two gametes combine to form a zygote. This process is essential for sexual reproduction and results in the creation of a new individual with unique genetic traits inherited from both parents. The fusion of a sperm and an egg takes place during fertilization, resulting in the formation of a diploid cell that will eventually develop into a fetus.;Meta
D1-21696;DNA has four bases: adenine (A), guanine (G), cytosine (C), and thymine (T). These bases are arranged in a specific sequence to form genes and make up the genetic code. The structure of DNA is characterized by its double helix shape, with sugar molecules and phosphate groups forming the backbone and base pairs hydrogen bonding together.;Meta
D1-21697;Simple machines tend to have a greater mechanical advantage than compound machines. Simple machines are devices that change the direction or magnitude of force, while compound machines consist of multiple simple machines combined to achieve a specific function. For example, a lever is a simple machine with a fixed fulcrum and moving effort, whereas a bicycle consists of several simple machines, including gears, levers, and pulleys.;Meta
D1-21698;The only known stable systems undergoing fusion are stars. Stars are massive celestial bodies that sustain nuclear reactions in their cores, resulting in the release of enormous amounts of energy. This process is responsible for powering the sun and other stars in our universe. Fusion reactions require extremely high temperatures and pressures to occur, making them difficult to replicate on Earth.;Meta
D1-21699;Two differences between a larval staged frog and an adult frog are their appearance and physiology. Larval frogs, also known as tadpoles, have gills for breathing underwater and a tail for swimming. In contrast, adult frogs have lungs for respiration and lose their tails after metamorphosis. Adult frogs also develop limbs, senses, and other organs necessary for survival on land.;Meta
D1-21700;Diffusion is the process in which a substance naturally moves from an area of higher to lower concentration. This phenomenon occurs due to random molecular movements, resulting in equal distribution of particles throughout a system. Diffusion plays a crucial role in various biological processes, such as osmosis and gas exchange, and is essential for maintaining homeostasis within living organisms.;Meta
D1-21701;Newton's Third Law states that whenever one body exerts a force on a second body, the first body experiences an equal and opposite force. This fundamental principle of physics describes the reciprocal nature of forces between interacting objects. It applies to all types of forces, including gravity, friction, and tension, and is essential for understanding various phenomena, such as planetary motion and collision dynamics.;Meta
D1-21702;A Punnett square is a chart that makes it easy to find possible genotypes in offspring from two parents. This tool helps predict the likelihood of specific traits being inherited by calculating the probability of different combinations of alleles. The Punnett square is based on the principles of Mendelian genetics and provides a visual representation of genetic inheritance.;Meta
D1-21703;A phospholipid bilayer, also known as a cell membrane, consists of two layers of phospholipids with hydrophobic fatty acids in the middle. These molecules are arranged in an orderly fashion to form a semi-permeable barrier that regulates the movement of substances in and out of cells. The hydrophilic (water-loving) heads of the phospholipid molecules face outward, while their hydrophobic (water-fearing) tails face inward.;Meta
D1-21704;The transfer of energy by electromagnetic waves is known as radiation. This process involves the emission or absorption of photons, which carry energy through space. Radiation plays a vital role in various natural phenomena, such as heating the Earth's surface and powering solar flares. It also has numerous applications in fields like medicine, technology, and astronomy.;Meta
D1-21705;The noble gases are unreactive because of their stable electron configurations. These elements have full outer energy levels, making it difficult for them to form chemical bonds with other atoms. The noble gases, including helium, neon, argon, krypton, xenon, and radon, exhibit this characteristic due to their unique electronic structure.;Meta
D1-21706;Some birds, such as gulls and terns, have webbed feet used for swimming or floating. These adaptations allow waterfowl to navigate through aquatic environments with ease. The webbing between the toes provides a wide surface area for propulsion, enabling birds to move efficiently through water and escape predators.;Meta
D1-21707;A scientific theory should be verified by observation, experimentation, and peer review. This process involves testing hypotheses against empirical evidence and revising or rejecting theories based on new information. Theories that withstand repeated testing and critique become well-established explanations for natural phenomena, providing a foundation for further research and discovery.;Meta
D1-21708;Trees need the vascular system, also known as xylem and phloem, to transport nutrients. This network of tissues consists of specialized cells and vessels that facilitate the movement of water, minerals, sugars, and other essential substances throughout the plant. The xylem transports water and minerals from roots to leaves, while the phloem carries sugars and other organic compounds produced by photosynthesis.;Meta
D1-21709;In an atom, the tiny negatively charged particles that move around the positive nucleus at the center are called electrons. These electrons occupy specific energy levels or electron shells and play a crucial role in the chemical properties of an element. The movement of electrons within an atom is responsible for its ability to form bonds with other atoms, which ultimately determines the physical and chemical characteristics of a substance.;Meta
D1-21710;Enzymes, antibodies, and muscle fibers are all types of proteins. Proteins are complex molecules composed of amino acids that perform specific functions in living organisms. Enzymes act as catalysts for chemical reactions within cells, while antibodies help fight off infections by recognizing and binding to specific antigens. Muscle fibers, on the other hand, are responsible for contraction and movement of the body.;Meta
D1-21711;Energy is often described with a single word: work. The ability to cause change in matter or do work is fundamental to understanding various scientific concepts. In physics, work is defined as the transfer of energy from one object to another through a force applied over a distance. This concept is crucial for calculating power, efficiency, and potential energy.;Meta
D1-21712;When wearing clothes that trap air next to your body on a cold day, you are conserving thermal energy. Thermal energy refers to the internal kinetic energy of particles in a substance due to their random motion. By trapping warm air next to the skin, these garments help reduce heat loss and maintain a stable body temperature.;Meta
D1-21713;The process of blood clotting involves several steps that work together to stop bleeding when an injury occurs. The sequence includes platelet adhesion, platelet aggregation, formation of a fibrin clot, stabilization by factor XIII, and finally, the complete resolution of the clot over time. This complex mechanism ensures that blood loss is minimized while preventing excessive scarring or infection.;Meta
D1-21714;The term 'molarity' describes the concentration of a solution in terms of moles of solute dissolved per kilogram of solvent. Molarity is an important concept in chemistry, as it helps scientists and engineers calculate the amount of substance required for various applications. This unit of measurement allows for precise predictions about chemical reactions, acid-base equilibria, and other phenomena.;Meta
D1-21715;The horizontal distance between two waves measured at a common point (crest to crest or trough to trough) is called wavelength. Wavelengths are crucial in understanding wave behavior, as they determine the frequency of oscillation and the energy transferred through the medium. In physics, this concept applies to various types of waves, including sound, light, and water waves.;Meta
D1-21716;The large intestine has several distinctive features that distinguish it from other parts of the digestive system. The teniae coli are longitudinal bands of smooth muscle, haustra refer to the sacculations or pouches in the intestinal wall, and the appendix is a small, finger-like extension of the caecum.;Meta
D1-21717;Coal, oil, and natural gas are examples of fossil fuels, which form when organic matter undergoes high pressure and temperature over millions of years. As plant and animal remains accumulate and compress in sedimentary environments, they can transform into combustible resources that power human civilization. This process involves the breakdown of complex biomolecules and their recombination under intense geological forces.;Meta
D1-21718;"Carbohydrates, proteins, lipids, and nucleic acids are classes of biomolecules essential for life. Carbohydrates serve as primary energy sources in many organisms; proteins act as enzymes, structural components, or signaling molecules; lipids provide insulation, facilitate membrane transport, or participate in metabolic processes; while nucleic acids store genetic information.";Meta
D1-21719;The hammer, anvil, and stirrup are three tiny bones that form the auditory ossicles. Located within the middle ear, these delicate structures play a critical role in transmitting sound vibrations from the eardrum to the inner ear. By amplifying sound waves, they enable our ability to perceive even faint sounds.;Meta
D1-21720;The age of the Earth has been estimated using various methods based on the principles of geology and physics. Scientists have relied on radiometric dating techniques that analyze the decay rates of radioactive isotopes in rocks and minerals. These methods have yielded estimates ranging from approximately 4 to 5 billion years.;Meta
D1-21721;A hookworm is classified as a type of nematode, which belongs to the phylum Nematoda. Nematodes are unsegmented worms with elongated bodies that often inhabit specific environments or hosts. Hookworms are parasitic nematodes that feed on vertebrate blood and tissues, causing various diseases in humans and animals.;Meta
D1-21722;Genital warts is an STI caused by the human papillomavirus (HPV). HPV is a common virus transmitted through skin-to-skin contact or other bodily fluids. While many strains of HPV are harmless, some can cause genital warts or increase the risk of cancer development.;Meta
D1-21723;Ectotherms, also known as cold-blooded animals, use external sources to regulate their body temperature. This includes basking in sunlight, seeking shade to cool down, or absorbing heat from warm surroundings. Ectothermic organisms rely on environmental conditions to maintain a stable internal temperature.;Meta
D1-21724;A balanced chemical equation is a representation of a chemical reaction where the number of atoms for each element is equal on both the reactant and product sides. This balance is crucial in ensuring that the law of conservation of mass holds true, which states that matter cannot be created or destroyed in a chemical reaction.;Meta
D1-21725;A mixture of two or more substances in any proportion is known as a solution. Solutions can be composed of liquids, gases, or solids and are typically uniform throughout. Examples of solutions include sugar dissolved in water and air containing nitrogen and oxygen. The key characteristic of a solution is that the composition is not fixed.;Meta
D1-21726;A type of mixture that consists of two or more phases, where each phase has its own distinct properties, is called a colloidal suspension or colloid. A classic example of a colloid is a mixture of oil and water, which forms distinct layers due to the differences in their densities and intermolecular forces. Colloids are often stabilized by surfactants or polymers.;Meta
D1-21727;The values of strangeness assigned to various particles are based on the conservation laws that govern particle interactions. Strangeness is a measure of the amount of strange quarks within a baryon, such as protons and neutrons, which can be thought of as having an excess or deficiency of these quarks. This concept helps physicists categorize and understand the properties of subatomic particles.;Meta
D1-21728;Correlation refers to the relationship between two or more variables in a statistical dataset, while regression is used to describe the linear relationship between a dependent variable and one or more independent variables. Correlation does not imply causation, meaning that simply because there is a correlation between two variables, it doesn't mean one causes the other.;Meta
D1-21729;Animal cells use organelles called mitochondria to convert food into energy in the form of ATP (adenosine triphosphate). Mitochondria are often referred to as the 'powerhouses' of the cell due to their role in cellular respiration, where they generate energy by breaking down glucose molecules. This process is essential for maintaining cellular functions and overall organismal health.;Meta
D1-21730;The enthalpy change (ΔH) of a chemical reaction can be estimated using various methods, including Hess's law, which states that the total enthalpy change in a series of reactions is equal to the sum of the individual enthalpy changes. Another approach is to use bond energies and heats of formation to approximate ΔH. This method assumes that the reaction occurs through a series of simple bonds breaking and forming.;Meta
D1-21731;Destructive interference occurs when two identical waves are superimposed exactly out of phase, resulting in a wave pattern with no amplitude at certain points. A standing wave is one where two waves combine to produce a wave that varies in amplitude but does not cancel itself out entirely. This concept is often used in physics to understand wave behavior and the formation of nodes and antinodes.;Meta
D1-21732;Many replication forks develop along a linear DNA molecule, particularly during DNA replication, when the double helix structure unwinds and separates into two complementary strands. Replication forks are sites where the DNA polymerase enzyme binds to initiate the synthesis of new DNA strands.;Meta
D1-21733;A bog is a type of peatland ecosystem characterized by acidic, oxygen-poor conditions that support unique plant species such as sphagnum mosses and carnivorous plants like sundews. Bogs often form in areas with poor drainage, where water accumulates and creates an environment favorable to the growth of these specialized organisms.;Meta
D1-21734;An oil drop is stationary when the downward force exerted by gravity exactly equals the upward electrical force on the drop, a condition known as electrostatic equilibrium. This balance occurs due to the charged nature of the oil droplet and its interaction with nearby charges in the environment.;Meta
D1-21735;The secretion of melatonin may influence the body's circadian rhythms, which are controlled by an internal biological clock that regulates various physiological processes such as sleep-wake cycles, hormone release, and metabolism. Melatonin is often referred to as the 'sleep hormone' due to its role in regulating sleep patterns.;Meta
D1-21736;Photosynthesis takes the energy of sunlight and combines water and carbon dioxide to produce sugar and oxygen as a byproduct, releasing it into the atmosphere. This process occurs in specialized organelles called chloroplasts, where light-absorbing pigments such as chlorophyll capture energy from sunlight, driving chemical reactions that convert CO2 into glucose.;Meta
D1-21737;Mutations affecting genes or chromosomes can cause genetic disorders, often resulting from errors during DNA replication or repair. These changes can lead to alterations in gene expression, protein function, or chromosome structure, ultimately manifesting as diseases such as sickle cell anemia or cystic fibrosis.;Meta
D1-21738;Oncogenesis is one name for the process where normal cells turn into cancer cells due to genetic mutations and epigenetic changes. This complex process involves multiple stages of transformation, including initiation, promotion, and progression, ultimately leading to uncontrolled cell growth and tumor formation.;Meta
D1-21739;Cyclic compounds that have an element other than carbon atoms in the ring are known as heterocycles. These compounds can be found in various natural products and have significant biological activities. For example, caffeine is a heterocycle containing a nitrogen atom in its ring structure. Heterocycles play important roles in many biochemical processes, including enzyme-substrate interactions and molecular recognition.;Meta
D1-21740;The nitrogenous bases found in nucleotides are classified as either purines or pyrimidines. Pyrimidines include adenine is not a pyrimidine but guanine, cytosine, and thymine, whereas purines consist of adenine, guanine, and others like hypoxanthine and xanthine. These nitrogenous bases are essential components of nucleic acids, such as DNA and RNA, where they form base pairs with each other through hydrogen bonding.;Meta
D1-21741;A scientific hypothesis is a well-formed set of explanations for a phenomenon that can be tested through experimentation or observation. It requires a deep understanding of the underlying principles and mechanisms involved in the observed phenomenon. A hypothesis should not only explain the data but also provide predictions about future observations. For instance, the theory of gravity explains why objects fall towards the ground, but it also predicts how planets move around stars.;Meta
D1-21742;The cheetah is considered the fastest land animal on earth, capable of reaching speeds of up to 70 miles per hour. Its slender body and long legs allow for efficient running and acceleration. However, its speed comes at a cost: the cheetah's skeleton is adapted for short bursts of speed but lacks support for sustained movement. As such, it is typically able to maintain top speed for only about 20-30 seconds.;Meta
D1-21743;A developing baby in the very early stages is called an embryo. The term 'embryo' refers specifically to the initial stage of development from fertilization until implantation into the uterus. During this period, the cells undergo rapid division and differentiation, forming the major organs and tissues that will eventually become the fully formed fetus.;Meta
D1-21744;Mechanical wave energy can only travel through a medium known as matter. Matter can be in various forms, including solids, liquids, or gases, and it is essential for mechanical waves to propagate. Examples of matter that support mechanical waves include water, air, steel, and even wood. In contrast, electromagnetic waves, such as light or radio signals, do not require a physical medium to travel.;Meta
D1-21745;The phenomenon of diffusion occurs because no surface is perfectly smooth on the atomic level. As molecules interact with each other through intermolecular forces, they experience random fluctuations in their positions and velocities. These fluctuations cause them to move from areas of high concentration to areas of low concentration, resulting in a gradual spreading out of particles.;Meta
D1-21746;Allergy symptoms can often be treated with medications such as antihistamines. Antihistamines work by blocking the action of histamine, a chemical released during an allergic reaction that causes blood vessels to dilate and lead to symptoms like itching and sneezing. Other treatments for allergies include corticosteroids, immunotherapy, or simply avoiding exposure to the allergenic substance.;Meta
D1-21747;The reason we cannot see the Milky Way at night is primarily due to light pollution caused by artificial lighting from cities and other human activities. The brightness of these lights overpowers the faint glow of the Milky Way's stars, making it nearly invisible to our eyes. However, there are some remote locations away from urban areas where one can still observe a clear view of the galaxy.;Meta
D1-21748;The process that describes how carbon dioxide exits cells, enters the bloodstream, travels back to the lungs, and gets expired out is known as respiration or gas exchange. It involves several steps: in the cells, oxygen diffuses into the mitochondria where it combines with carbon dioxide to form water through a series of enzyme-catalyzed reactions. The resulting waste products are then transported via the bloodstream back to the lungs, where they are released out of the body as exhaled air.;Meta
D1-21749;When introduced to new environments, exotic species can cause significant harm and disruption, often referred to as ecological damage or 'invasion'. This occurs because non-native species lack natural predators and may have no competing plants for resources such as food. The result is an overpopulation of the introduced species, which can lead to native species decline or even extinction.;Meta
D1-21750;The phenomenon that causes light rays to diverge behind a lens is called divergence. This occurs because lenses work by refracting (or bending) light through different angles depending on their position relative to the object being imaged. However, when a lens produces an image of an extended object, the light rays are no longer converging but instead spreading out or diverging.;Meta
D1-21751;Keratin is an intracellular fibrous protein that provides strength and rigidity to various tissues in the human body, such as skin, hair, and nails. In addition to its structural role, keratin also plays a critical function in protecting these tissues from environmental stressors like abrasion or chemical damage.;Meta
D1-21752;The effect that causes air masses to move on a diagonal is known as wind shear. Wind shear occurs when there are significant differences in the speed and direction of winds at different altitudes, leading to the development of strong updrafts or downdrafts near fronts. These movements result from temperature gradients that cause the air masses to change their path and orientation.;Meta
D1-21753;In chemistry, a bonding pair is an electron shared between two atoms in a covalent bond. A lone pair, on the other hand, is an electron pair that is not involved in bonding. Each fluorine atom has one bonding pair and three lone pairs of electrons. This is because fluorine has seven valence electrons and needs to form one covalent bond with another atom to achieve a stable octet configuration.;Meta
D1-21754;Organisms that collect energy from the sun and turn it into organic compounds are called autotrophs. Autotrophs include plants, algae, and some types of bacteria. They use energy from sunlight to undergo photosynthesis, converting carbon dioxide and water into glucose and oxygen. This process supports life on Earth by providing food for other organisms and releasing oxygen as a byproduct.;Meta
D1-21755;Igneous rock is the most abundant type of rock on Earth. Igneous rocks are formed when magma or lava cools and solidifies. They can be either intrusive, meaning they form below the Earth's surface, or extrusive, meaning they erupt from volcanoes as a result of cooling lava.;Meta
D1-21756;The seven bones that make up the ankle joint in humans are called tarsals. These bones include the talus, calcaneus, cuboid, navicular, cuneiform bones (three), and the talonavicular and calcaneocuboid joints. The tarsal bones provide support and stability to the foot while also allowing for movement.;Meta
D1-21757;The activation energy is the minimum amount of energy required to initiate a chemical reaction. This concept is crucial in understanding how reactions occur, as it explains why some reactions happen spontaneously at room temperature while others require additional energy input. Activation energy can be influenced by factors such as temperature and catalysts.;Meta
D1-21758;Electric potential energy is typically measured using units of volts (V) or joules per coulomb (J/C). However, in many practical applications, it's more convenient to use the term 'volt' to represent electric potential. Volts are used to describe the difference in electric potential between two points in a circuit.;Meta
D1-21759;In electronics, capacitors come in various configurations. Two simple and common types of capacitor connections are series and parallel arrangements. In a series connection, capacitors have their positive terminals connected together, while in a parallel configuration, both terminals of the capacitors are connected together.;Meta
D1-21760;The 'fight or flight' response is a mechanism that involves the release of hormones like epinephrine (adrenaline) and norepinephrine. This physiological response is characterized by increased heart rate, blood pressure, respiration, and energy mobilization to prepare the body for immediate action.;Meta
D1-21761;Atomic orbitals are regions around an atom where electrons are likely to be found. These orbitals can hold various numbers of electrons depending on their shape and type (s, p, d, f). The most stable configuration is achieved when atomic orbitals are fully filled with the maximum number of allowed electrons.;Meta
D1-21762;When stress builds up in rocks over time, it can cause them to fracture or break. This process is known as weathering and can occur through a variety of mechanisms, including mechanical, chemical, and thermal changes. Weathering contributes significantly to the formation of soil and affects landscapes through erosion.;Meta
D1-21763;Human body composition varies from person to person, but on average, about 40% of our body mass is water. This includes both intracellular fluid (the liquid inside cells) and extracellular fluid (the liquid surrounding cells). Water plays a vital role in various bodily functions such as temperature regulation, nutrient transport, and waste removal.;Meta
D1-21764;Elements belonging to group 17 of the periodic table are known as halogens. The halogen family consists of fluorine (F), chlorine (Cl), bromine (Br), iodine (I), and astatine (At). These elements are highly reactive due to their strong tendency to gain one electron and achieve a stable noble gas configuration.;Meta
D1-21765;Plant growth in response to gravity is called geotropism. Geotropism involves the directional growth of plant parts such as roots towards the earth's center or shoots away from it, resulting in upright stem formation. This phenomenon occurs due to differential cell elongation and turgor pressure changes within plant tissues.;Meta
D1-21766;Inherited immunodeficiencies arise from genetic mutations affecting proteins involved in immune system function. These can be caused by defects in genes encoding receptors for antigen presentation, cytokines, or other signaling molecules necessary for an effective immune response.;Meta
D1-21767;Diseases like tetanus are caused by microorganisms such as Clostridium tetani, which spread through direct contact with contaminated soil, skin wounds, and cuts. Direct transmission occurs when the bacteria enter the body through a break in the skin or mucous membranes.;Meta
